,id_produto,categoria,peso,altura,comprimento,largura,cat_bin,cat_bin_desc
19674,446607005fbc439a9439caed96867e26,moveis_decoracao,700.0,6.0,26.0,24.0,1,CASA
19675,ec56aff88e030dcb3b2be22c96ace90a,cama_mesa_banho,350.0,12.0,34.0,22.0,1,CASA
19676,416fba9ef5d1150086cac6feae860c7e,automotivo,2450.0,5.0,25.0,25.0,1,CASA
19677,51f34083de64e6e8bd820c7e05a5a0d6,automotivo,150.0,6.0,16.0,11.0,1,CASA
19678,86ecc269de40ba13205e7beeee12f26f,telefonia,188.0,6.0,17.0,12.0,0,PESSOA
19679,bab0f1cf32896c9fca000edaf3e36410,esporte_lazer,500.0,10.0,16.0,22.0,0,PESSOA
19680,f0978bc4bcd57a1f2079015178b73cad,esporte_lazer,700.0,30.0,20.0,30.0,0,PESSOA
19681,2ebe00f53430b4eb4086f08409ec7760,telefonia,150.0,4.0,19.0,11.0,0,PESSOA
19682,b82b4d3344aef4d70bc9acfc8a5fe2de,informatica_acessorios,267.0,18.0,19.0,17.0,0,PESSOA
19683,bdf752aa5ccd0dfb9e9ed401b672f133,relogios_presentes,150.0,5.0,20.0,15.0,0,PESSOA
19684,952d57ee94f3a9873bc70d9789a21c8a,moveis_decoracao,2100.0,49.0,31.0,31.0,1,CASA
19685,c89d56249360d5953b2b290cf0773d5f,automotivo,300.0,20.0,20.0,20.0,1,CASA
19686,d169836257fb54117a84c70913117d6f,informatica_acessorios,200.0,22.0,16.0,16.0,0,PESSOA
19687,218f1b2280dec0aeadd2878022fb1e0d,relogios_presentes,375.0,17.0,17.0,14.0,0,PESSOA
19688,7533f71ddaf9a5c117a12977cbaee1d3,utilidades_domesticas,275.0,21.0,24.0,15.0,1,CASA
19689,700d61e9ace36fe1556d5a8a5ce8049f,informatica_acessorios,200.0,12.0,24.0,13.0,0,PESSOA
19690,95a32290cbf617eef9053042fb61dea3,brinquedos,799.0,13.0,17.0,16.0,0,PESSOA
19691,e6a4a19d87a5ea827c2da90f28433450,brinquedos,1436.0,27.0,34.0,27.0,0,PESSOA
19692,cf06bd732f93e9b3780b28268b740d8c,automotivo,700.0,5.0,20.0,20.0,1,CASA
19693,e0e63d6026e52ac33331285c082de442,cama_mesa_banho,1025.0,10.0,35.0,18.0,1,CASA
19694,9d364fec2ac9a80f64bae58b5c034832,utilidades_domesticas,4900.0,15.0,60.0,36.0,1,CASA
19695,c75d5edf6cf5302523d622c43a072be0,informatica_acessorios,150.0,19.0,16.0,16.0,0,PESSOA
19696,49d2e2460386273b195e7e59b43587c3,brinquedos,750.0,15.0,26.0,26.0,0,PESSOA
19697,591efcfda8812f90d99a864afde3917f,utilidades_domesticas,850.0,5.0,30.0,30.0,1,CASA
19698,1cd35eaf33a642d4df4c9146837f5908,moveis_decoracao,500.0,15.0,30.0,15.0,1,CASA
19699,1d38e85c3c89665e3c1d5cc5e6a829d6,brinquedos,1133.0,23.0,33.0,21.0,0,PESSOA
19700,51e89a221ec560ac25f5745f5d855c20,automotivo,850.0,11.0,35.0,16.0,1,CASA
19701,5377c9bcdd1b59acf85881d95184f57e,relogios_presentes,500.0,11.0,20.0,13.0,0,PESSOA
19702,91c8b0b45d889119f8dd2a0294282ee6,utilidades_domesticas,600.0,25.0,16.0,12.0,1,CASA
19703,daf84169c9437371e99b38e7f8f80f2c,moveis_decoracao,3050.0,11.0,69.0,11.0,1,CASA
19704,207cdca64408b55cde28bfa9e62bced9,relogios_presentes,500.0,8.0,22.0,20.0,0,PESSOA
19705,8cdcb4646ea91e2ad69608553a04285b,brinquedos,4150.0,12.0,64.0,36.0,0,PESSOA
19706,97170c28efde1b426f1c52348fe1c086,relogios_presentes,200.0,2.0,16.0,20.0,0,PESSOA
19707,49ef750dc5bf23e3788d4f614bc6dbe9,cama_mesa_banho,2174.0,14.0,46.0,34.0,1,CASA
19708,783a97ea28395836f81271904a858b3c,telefonia,200.0,18.0,18.0,18.0,0,PESSOA
19709,ba92b5a0701d2f820ba6ca8f8c86294f,cama_mesa_banho,3400.0,13.0,38.0,46.0,1,CASA
19710,3871b7939245ed35ab97c7d3924c6862,informatica_acessorios,300.0,16.0,17.0,12.0,0,PESSOA
19711,83ddda548094ac28ff6290b22b843f99,utilidades_domesticas,1000.0,16.0,16.0,16.0,1,CASA
19712,1a2d00b771a438bee7055bbd0086e003,cama_mesa_banho,950.0,2.0,44.0,36.0,1,CASA
19713,6c32e1f7898b6a905ee6ccf087461abd,moveis_decoracao,900.0,20.0,20.0,20.0,1,CASA
19714,6a6f44b373a9e9a45c9f214e63a2f3d4,cama_mesa_banho,550.0,6.0,29.0,22.0,1,CASA
19715,9ec6b6619704c31e3fb6d15dbe229fba,moveis_decoracao,1200.0,11.0,69.0,11.0,1,CASA
19716,b52e4724d5ae56c1e1503a363b388d2a,esporte_lazer,3000.0,11.0,93.0,18.0,0,PESSOA
19717,b69585752110ce1af10cf9baee38e992,beleza_saude,500.0,4.0,37.0,16.0,0,PESSOA
19718,5c8b2723686640aef19e22ebe3692795,beleza_saude,650.0,12.0,25.0,19.0,0,PESSOA
19719,5b9a2774e9da2ae3ba355e6c3a2bf37c,relogios_presentes,400.0,16.0,16.0,11.0,0,PESSOA
19720,3e086c8507756d8b53e4b0f676e7f42d,informatica_acessorios,200.0,5.0,16.0,11.0,0,PESSOA
19721,060c17562f97e5bb60bc0dfa4dd5b3f2,informatica_acessorios,150.0,6.0,18.0,14.0,0,PESSOA
19722,9ed935bc816076633824e4ea5b66d6df,moveis_decoracao,16600.0,30.0,42.0,42.0,1,CASA
19723,be4788070edee09cc2eac8525f99aec1,beleza_saude,100.0,13.0,16.0,16.0,0,PESSOA
19724,b08d1b6f80d5093e9879a0348bdc1761,moveis_decoracao,1375.0,14.0,55.0,14.0,1,CASA
19725,7f9e40aa498f8f6edf4cc51215ecce9e,beleza_saude,575.0,16.0,18.0,17.0,0,PESSOA
19726,0ba59273939ff2679f761fcdb05cd74c,utilidades_domesticas,500.0,28.0,17.0,11.0,1,CASA
19727,56a474f5d7d6cfaa8500cddd0aa35bba,cama_mesa_banho,3500.0,15.0,40.0,50.0,1,CASA
19728,20a2ade5928c55d0e72c2299091c66e4,esporte_lazer,150.0,15.0,17.0,16.0,0,PESSOA
19729,149e60a7a51b85a834c055f8025ae3e5,utilidades_domesticas,600.0,18.0,16.0,11.0,1,CASA
19730,362b773250263786dd58670d2df42c3b,esporte_lazer,200.0,16.0,16.0,11.0,0,PESSOA
19731,8e5bf6185743f64468d6023af118208a,utilidades_domesticas,600.0,15.0,30.0,20.0,1,CASA
19732,06aad8525aef9517e71a080aa973de58,moveis_decoracao,1600.0,11.0,31.0,26.0,1,CASA
19733,1a4231697a4cb8eda8d5f1eb97e85733,automotivo,650.0,10.0,16.0,11.0,1,CASA
19734,c979d004e102224a0aa1155b332b968e,telefonia,350.0,8.0,20.0,12.0,0,PESSOA
19735,05df88a280f9c6edca3b2f5f9b3e75ad,cama_mesa_banho,525.0,23.0,34.0,43.0,1,CASA
19736,557281eded333607ebffd2e626f96101,esporte_lazer,517.0,15.0,19.0,14.0,0,PESSOA
19737,c009a10ab0adcf9eb04acb847783e38c,utilidades_domesticas,10000.0,52.0,34.0,34.0,1,CASA
19738,e28e0ee4dffaf8ed5508c35aaf1d0d25,brinquedos,200.0,17.0,16.0,11.0,0,PESSOA
19739,b301f133a68b93a9a9a3db2987c1be36,informatica_acessorios,300.0,4.0,21.0,18.0,0,PESSOA
19740,6b0259a861d01b67ff7d9d323569e022,brinquedos,600.0,7.0,21.0,15.0,0,PESSOA
19741,4107fe37acd2074de27143fa85966f67,moveis_decoracao,7100.0,41.0,37.0,37.0,1,CASA
19742,3d9bbe6e6d8c6dd8ba6e728f2586e510,beleza_saude,273.0,13.0,16.0,14.0,0,PESSOA
19743,c7f8c040002615c99a0aa2ddec4c41e6,esporte_lazer,300.0,9.0,27.0,14.0,0,PESSOA
19744,c0dacf0751740480573fe22a20a984f3,esporte_lazer,2350.0,9.0,40.0,30.0,0,PESSOA
19745,92d16b48c50da1af3a50c6e73eb5d23f,cama_mesa_banho,1300.0,2.0,46.0,36.0,1,CASA
19746,1ea2fc5b9d57d4a38537bc42da63952f,relogios_presentes,500.0,8.0,19.0,12.0,0,PESSOA
19747,6b5eb8d183cf59e028117fbf4a43b28c,automotivo,2850.0,25.0,90.0,35.0,1,CASA
19748,ba2a4b4789f9736851b6a9c98d30f21d,esporte_lazer,350.0,10.0,16.0,16.0,0,PESSOA
19749,739ec9878497e19f019f5967fda86c9f,relogios_presentes,300.0,12.0,18.0,18.0,0,PESSOA
19750,49b624365d1b55a1747aedf255a15e62,automotivo,1775.0,28.0,32.0,28.0,1,CASA
19751,b88eb82a396197f720eee0aef2f7dfed,automotivo,4550.0,20.0,35.0,20.0,1,CASA
19752,f2e2678188e0f3bc983dd3935f69b746,automotivo,13900.0,40.0,40.0,40.0,1,CASA
19753,4981f1410716b81db3808ba1c7d21394,esporte_lazer,200.0,2.0,20.0,16.0,0,PESSOA
19754,19ae78d7ee992692ef1ef05578b1f156,telefonia,350.0,10.0,17.0,12.0,0,PESSOA
19755,90aa2ab699cd0e459be93124aa91c82f,cama_mesa_banho,2300.0,8.0,43.0,33.0,1,CASA
19756,44523a5e61f0a718c2231922b8856ad7,relogios_presentes,286.0,11.0,18.0,14.0,0,PESSOA
19757,e38bfda757257dee1985af625f8911fc,brinquedos,2033.0,30.0,27.0,32.0,0,PESSOA
19758,879427b9d8a3ae52519297b567fc8e71,cama_mesa_banho,20500.0,35.0,55.0,45.0,1,CASA
19759,99e2dfc6bf7123fa4e2678e5b21d43bc,esporte_lazer,983.0,15.0,24.0,17.0,0,PESSOA
19760,efa91c03c750cf82e0e9fc5523aca73c,moveis_decoracao,1000.0,11.0,31.0,26.0,1,CASA
19761,63691161b972f49b88dbd59ca3bf692f,informatica_acessorios,500.0,3.0,18.0,19.0,0,PESSOA
19762,5f2ace2fddff857d247fa4f6ec591474,utilidades_domesticas,400.0,8.0,24.0,11.0,1,CASA
19763,74bb93f0c5192fc10b1c78acf5d7b21a,utilidades_domesticas,650.0,17.0,28.0,28.0,1,CASA
19764,bead7727f31b655a7f9a92a6a58e1b4d,cama_mesa_banho,600.0,23.0,34.0,43.0,1,CASA
19765,d2a78df414eaed74b1aba1bdb777673a,esporte_lazer,600.0,20.0,20.0,20.0,0,PESSOA
19766,ca8b9b8192b5fd79de43cf6480c6cdeb,esporte_lazer,250.0,15.0,17.0,16.0,0,PESSOA
19767,93a5fdb44a53e09f4a7d659420947201,relogios_presentes,250.0,16.0,16.0,16.0,0,PESSOA
19768,1b6cecc37e5cf78922520ccb14860e63,utilidades_domesticas,5100.0,25.0,40.0,35.0,1,CASA
19769,8546c6aec945658dd6de0b125806bc8a,moveis_decoracao,2700.0,26.0,41.0,31.0,1,CASA
19770,966e3b7ca65648df1608c8885d04bc0f,esporte_lazer,200.0,10.0,20.0,15.0,0,PESSOA
19771,8a443635fdf9759915c9be5be2e3b862,cama_mesa_banho,1400.0,2.0,46.0,36.0,1,CASA
19772,65e52a3d3ad102e0308bfde7c1424a89,esporte_lazer,300.0,20.0,25.0,20.0,0,PESSOA
19773,772583ef39582ddf5068eba0296c24f7,esporte_lazer,3050.0,13.0,51.0,31.0,0,PESSOA
19774,97b91c8032defad1460e5225a0049161,moveis_decoracao,4000.0,7.0,100.0,65.0,1,CASA
19775,3ecb405a579723d0b1b5161dd32daf28,utilidades_domesticas,257.0,27.0,21.0,16.0,1,CASA
19776,8626b155de04e2d0d6e1e907fbcf0cd2,esporte_lazer,3150.0,25.0,20.0,20.0,0,PESSOA
19777,0e8df33c96f1c03405f222785b9d753e,cama_mesa_banho,4100.0,18.0,52.0,42.0,1,CASA
19778,cbc4a99acf6db47e07c3f743d1a4045e,informatica_acessorios,4450.0,23.0,19.0,19.0,0,PESSOA
19779,72018b95e99f49156551362f086b62a7,cama_mesa_banho,1500.0,5.0,40.0,30.0,1,CASA
19780,e751ef808163a46290ab3b4cbd70b6ad,moveis_decoracao,700.0,14.0,22.0,12.0,1,CASA
19781,cddac36c1809b09b2bb467a49c56ab1c,beleza_saude,50.0,10.0,20.0,15.0,0,PESSOA
19782,2d7cd0c78354e447e9c2a37e1e287417,utilidades_domesticas,9900.0,12.0,105.0,40.0,1,CASA
19783,1a079ba5d672d64c3bdae859c45d8e67,informatica_acessorios,250.0,2.0,42.0,30.0,0,PESSOA
19784,4f52a8aaedc1bc20a039d8430efaad8a,automotivo,950.0,10.0,30.0,13.0,1,CASA
19785,4399b75e654e8e2bf9f92967caa66c5f,telefonia,300.0,11.0,21.0,14.0,0,PESSOA
19786,6adc47df234495741cc1af4ffc25b58c,beleza_saude,1200.0,14.0,16.0,15.0,0,PESSOA
19787,b33eafe0578ff59c3c9c0853a365e3b6,utilidades_domesticas,2000.0,10.0,48.0,37.0,1,CASA
19788,64a729b37766f9411a1f786ff060cc85,informatica_acessorios,6550.0,40.0,19.0,50.0,0,PESSOA
19789,03233a6dca60544336766af227f78f09,utilidades_domesticas,1700.0,40.0,16.0,38.0,1,CASA
19790,7868a64aa111bbb4f41f8e1146c0becb,moveis_decoracao,1200.0,5.0,30.0,20.0,1,CASA
19791,9ef2ca01151ef53318695e8a1e8053da,esporte_lazer,200.0,10.0,20.0,15.0,0,PESSOA
19792,013c4b7963865454407e0c79047636c3,esporte_lazer,1075.0,10.0,38.0,25.0,0,PESSOA
19793,ac11c132793524428ef353a3e4956ed9,utilidades_domesticas,19300.0,90.0,42.0,42.0,1,CASA
19794,0f322750505d1e7d8c79269bf22aecda,telefonia,200.0,3.0,18.0,12.0,0,PESSOA
19795,186667995393fd686a25866399b41e68,relogios_presentes,400.0,11.0,16.0,11.0,0,PESSOA
19796,31a7ed5ff9d9645208e0f84d92f82581,moveis_decoracao,3000.0,11.0,69.0,11.0,1,CASA
19797,0b00b16606aeb46da3543bbabff4d6b3,cama_mesa_banho,14800.0,45.0,55.0,35.0,1,CASA
19798,a4fbb3775a887454ad56b9b912b526fb,cama_mesa_banho,1800.0,10.0,40.0,30.0,1,CASA
19799,796f3b99d54fc73792f722557dd199d1,esporte_lazer,917.0,18.0,34.0,38.0,0,PESSOA
19800,53027b8270c2c4b97acb3907e39e999e,beleza_saude,600.0,6.0,20.0,20.0,0,PESSOA
19801,228f57b1acb5bdce9401c58653c8cc14,relogios_presentes,433.0,12.0,21.0,16.0,0,PESSOA
19802,592962829d5a715304344e656e39108a,cama_mesa_banho,1750.0,5.0,30.0,30.0,1,CASA
19803,eb90e2151808c494cf15502e418789d1,esporte_lazer,1000.0,11.0,37.0,17.0,0,PESSOA
19804,95c2c14503645a9f87cf2401c523482c,telefonia,167.0,4.0,18.0,11.0,0,PESSOA
19805,e8b61f78db501ea0ca45677d1ca27de2,brinquedos,400.0,10.0,50.0,25.0,0,PESSOA
19806,eaeca85086b0c4f68351e52deb944e16,beleza_saude,50.0,11.0,19.0,23.0,0,PESSOA
19807,1603fa7aafd20f7aff7f05bf4616355b,brinquedos,450.0,18.0,32.0,19.0,0,PESSOA
19808,f88c49a33f73e7c5d2f5cbf231f5b536,brinquedos,5453.0,37.0,53.0,31.0,0,PESSOA
19809,f1f33998e04cd5d9b4092587f36786df,informatica_acessorios,1075.0,22.0,26.0,22.0,0,PESSOA
19810,ad53b56bfd80cb8adc160a3deaa239b9,telefonia,500.0,7.0,23.0,15.0,0,PESSOA
19811,0a8364a63342dab8877bc3e5eb7cff6c,utilidades_domesticas,6050.0,40.0,30.0,30.0,1,CASA
19812,c5f66f76350a831902c397fd9ebcdedc,cama_mesa_banho,1100.0,23.0,37.0,35.0,1,CASA
19813,d2dd851308d9f2baca67043df303d36a,utilidades_domesticas,300.0,40.0,16.0,11.0,1,CASA
19814,773ea88f7b9332e4531d0295279f5f34,esporte_lazer,6700.0,35.0,45.0,35.0,0,PESSOA
19815,d3c4c77b75d9e3c3d4ee9b1e40591b04,automotivo,183.0,7.0,18.0,13.0,1,CASA
19816,15bb6bb477d5bbfe167f6dc44b6846a8,moveis_decoracao,1000.0,8.0,40.0,40.0,1,CASA
19817,9e8fcf395c0076ab46ac780f3d84ab93,moveis_decoracao,1150.0,65.0,20.0,20.0,1,CASA
19818,c85df3adf4b059fd3292eb6530c9a598,esporte_lazer,300.0,6.0,20.0,13.0,0,PESSOA
19819,b7ee4f73c0c56e60a43be7989149c089,automotivo,500.0,21.0,16.0,18.0,1,CASA
19820,7db522185b13bcf14ea1bdb147463547,beleza_saude,1700.0,15.0,98.0,15.0,0,PESSOA
19821,2df754688929d2d713ebc4996a7faec0,esporte_lazer,4100.0,20.0,20.0,20.0,0,PESSOA
19822,bd588795ddfe953f64d59d514ba0527a,esporte_lazer,250.0,2.0,16.0,11.0,0,PESSOA
19823,87351480a75abfcf15ec67af64f28ee6,moveis_decoracao,550.0,6.0,34.0,23.0,1,CASA
19824,2b10e945dae5434075c8bb2be0d17325,cama_mesa_banho,2950.0,8.0,46.0,38.0,1,CASA
19825,9eacfe990da87a66d7fc95e4f97bad14,cama_mesa_banho,900.0,11.0,50.0,11.0,1,CASA
19826,a6a48ebcc6f6360211c13bf5bb238587,moveis_decoracao,5200.0,45.0,34.0,34.0,1,CASA
19827,df1b3f289e06a4ca3682e61cf0a36876,moveis_decoracao,800.0,7.0,60.0,11.0,1,CASA
19828,4943769229463d7bd0fd5af9baac46b5,informatica_acessorios,1100.0,22.0,23.0,18.0,0,PESSOA
19829,5d62f99d108e89a12c45ef89f625b4cf,cama_mesa_banho,850.0,10.0,45.0,20.0,1,CASA
19830,3597f6d6e2ae78b39559cfa20eb3ddd4,automotivo,200.0,7.0,16.0,23.0,1,CASA
19831,c9f9bd4084bc85b95e01d21218e3e85d,esporte_lazer,263.0,18.0,20.0,20.0,0,PESSOA
19832,54a96160126877c6a5cd30bfd35831e3,beleza_saude,1550.0,30.0,20.0,25.0,0,PESSOA
19833,5742ee1a5d941486111ab986f6611735,utilidades_domesticas,1875.0,45.0,43.0,40.0,1,CASA
19834,4c55077cfe05007e8051304d1b721343,beleza_saude,300.0,16.0,16.0,15.0,0,PESSOA
19835,1107055c5c960ef6e183e781260aeafd,telefonia,300.0,4.0,17.0,12.0,0,PESSOA
19836,efffe8edabbb56fd0a7f1bfb8803bee4,brinquedos,1400.0,13.0,28.0,21.0,0,PESSOA
19837,f0cd6312ce0b0d7f04fe8dfd3480e278,brinquedos,2400.0,15.0,40.0,40.0,0,PESSOA
19838,25ed6ff9d1830f39f847e63f2653c07f,telefonia,239.0,20.0,17.0,13.0,0,PESSOA
19839,8751413c85ce4cea7d99f15ee76d76c7,cama_mesa_banho,1250.0,10.0,45.0,15.0,1,CASA
19840,388517f6230f1fdef794b9c075180a0c,informatica_acessorios,200.0,2.0,36.0,28.0,0,PESSOA
19841,c9d067f785507045799795719e6e6131,esporte_lazer,26500.0,70.0,105.0,20.0,0,PESSOA
19842,3b93aea7e918a4211066e42f03b68fb5,moveis_decoracao,1250.0,5.0,80.0,60.0,1,CASA
19843,525d023cea7235fd59133983cc5269bf,utilidades_domesticas,1750.0,18.0,32.0,24.0,1,CASA
19844,289d248f6a9046a0f0be47cda2b45537,esporte_lazer,250.0,25.0,25.0,20.0,0,PESSOA
19845,088124974c3274514e06de4c312fcd3d,cama_mesa_banho,1900.0,20.0,35.0,25.0,1,CASA
19846,f48eb5c2fde13ca63664f0bb05f55346,esporte_lazer,100.0,11.0,20.0,11.0,0,PESSOA
19847,7189fb70393a0b87189f93f19655f8db,brinquedos,1100.0,18.0,54.0,18.0,0,PESSOA
19848,8cd4137e61645f90ab828559c9ab651a,beleza_saude,650.0,20.0,16.0,15.0,0,PESSOA
19849,159ea658243f5e5c4a18fa69d80adc16,informatica_acessorios,5650.0,20.0,35.0,47.0,0,PESSOA
19850,a8d2c5e8f29550a539f377d977f10a52,beleza_saude,225.0,8.0,17.0,13.0,0,PESSOA
19851,69d980b4120a76616d7b237d731d6156,relogios_presentes,600.0,11.0,16.0,12.0,0,PESSOA
19852,8a87ff3419a80067bd8c101012f37e55,beleza_saude,1300.0,16.0,16.0,15.0,0,PESSOA
19853,b92ac6d6776fda2be95ee60ab90611ab,moveis_decoracao,8550.0,32.0,40.0,40.0,1,CASA
19854,f3b8bfa5b86249e75e5c0632acc0e82e,beleza_saude,2550.0,20.0,20.0,30.0,0,PESSOA
19855,17ff593779ce464d3667e8ca12b4a5ca,esporte_lazer,1000.0,21.0,29.0,22.0,0,PESSOA
19856,e8288cf2d07e2b1b0b889132fc8cd8d5,cama_mesa_banho,1300.0,50.0,16.0,40.0,1,CASA
19857,7eb2e1637a623d3491843dff3bad4836,utilidades_domesticas,11300.0,75.0,32.0,32.0,1,CASA
19858,bcee6fd62c36b571fc4522eb3aa7138b,utilidades_domesticas,5900.0,13.0,35.0,55.0,1,CASA
19859,2c0c951471371afa81e47d7bf8d20522,telefonia,183.0,9.0,18.0,13.0,0,PESSOA
19860,fef4145d5309c82cd34bdfe608dd323c,automotivo,250.0,6.0,16.0,12.0,1,CASA
19861,894d3a43c12eefa5d5bf7e9d68520b68,utilidades_domesticas,2400.0,13.0,34.0,26.0,1,CASA
19862,48b6c38e1a7960b4123b60de736ec500,esporte_lazer,333.0,5.0,16.0,11.0,0,PESSOA
19863,fb1c85ab4adb8f0fd63d3e2156e51f4b,esporte_lazer,217.0,20.0,20.0,20.0,0,PESSOA
19864,fcfe8ebda270478afa5867ec5e46e7be,utilidades_domesticas,385.0,20.0,26.0,23.0,1,CASA
19865,c43704bc45a1f1a58de5d2b5ba0b0d12,moveis_decoracao,12500.0,10.0,105.0,60.0,1,CASA
19866,94ea362da29f43390e967e874c6fa842,esporte_lazer,3000.0,19.0,53.0,19.0,0,PESSOA
19867,f1aa9d01a0ddad2937f722cb61abc03f,automotivo,50.0,30.0,30.0,30.0,1,CASA
19868,ce003d873dc7d3c9482b894f2f2cc3e3,cama_mesa_banho,550.0,10.0,20.0,15.0,1,CASA
19869,7fab1a1472fdd934397068931f63f3ca,brinquedos,600.0,25.0,30.0,20.0,0,PESSOA
19870,ac477a098cb23c128ec2915a4f3c4625,beleza_saude,717.0,17.0,19.0,14.0,0,PESSOA
19871,dafe2eb26081f760c3eb2181e92c22ee,moveis_decoracao,650.0,35.0,30.0,30.0,1,CASA
19872,42130cd7a981706499a4d337f2f7f621,telefonia,100.0,3.0,19.0,11.0,0,PESSOA
19873,dd9da9cbb4e0c6fddd01b0d8839f3e77,moveis_decoracao,1900.0,3.0,105.0,70.0,1,CASA
19874,d5f4f441812a9a67cf8fa6d6019192c8,beleza_saude,1700.0,15.0,20.0,15.0,0,PESSOA
19875,38cc17614e78b88b0cb0d44063572e22,beleza_saude,300.0,5.0,17.0,13.0,0,PESSOA
19876,8d48ed27eb7397426bd25ee9cb6688ad,cama_mesa_banho,767.0,9.0,31.0,26.0,1,CASA
19877,9319e2f1f22df2c8e4a74f8b8f392e24,telefonia,100.0,3.0,19.0,11.0,0,PESSOA
19878,bece4176ed6f09d246aedb44261b4c61,cama_mesa_banho,3500.0,30.0,20.0,30.0,1,CASA
19879,6c75a613c78086bc739497cfc7b14f7f,esporte_lazer,1700.0,15.0,22.0,22.0,0,PESSOA
19880,d77d9f61eda0118690a342a000144563,beleza_saude,400.0,10.0,20.0,15.0,0,PESSOA
19881,6b61c9889ff5ea54a786b54fff36251f,informatica_acessorios,255.0,15.0,19.0,20.0,0,PESSOA
19882,996ae0a67e63b78b427a1f8d07543e86,cama_mesa_banho,1500.0,6.0,48.0,39.0,1,CASA
19883,dbfc3878e8b8a96816236363e132e6e3,telefonia,100.0,3.0,19.0,11.0,0,PESSOA
19884,84183944dc7cddca87a5d384452c1d3c,beleza_saude,150.0,2.0,16.0,11.0,0,PESSOA
19885,7daeca72c6dc366e43753e5f9a9b1438,relogios_presentes,225.0,13.0,17.0,13.0,0,PESSOA
19886,127f66367cc2f1616d4d070ecf8afb7a,telefonia,450.0,11.0,21.0,19.0,0,PESSOA
19887,7c7588d9c0e7596f400f129e8bfecb03,esporte_lazer,900.0,10.0,36.0,19.0,0,PESSOA
19888,1fea2a921fb07ca863ffdda55598bbdd,beleza_saude,400.0,22.0,16.0,11.0,0,PESSOA
19889,b69b752440750650aa60092b17c99288,esporte_lazer,1500.0,32.0,23.0,23.0,0,PESSOA
19890,c1efc30d1b6b50c2bbf4644102bc16dc,esporte_lazer,200.0,12.0,20.0,15.0,0,PESSOA
19891,3ece0f08943c87ee3e0f6bfb045250f3,utilidades_domesticas,9100.0,28.0,38.0,33.0,1,CASA
19892,8844bd4b8ca8f93603694ca2bceb77e9,beleza_saude,900.0,17.0,33.0,12.0,0,PESSOA
19893,da9d5b38b3e2e1c8cb2731aa7e8bec8c,beleza_saude,1000.0,16.0,16.0,16.0,0,PESSOA
19894,243332c5551ef72c46bb6885fcaaa848,beleza_saude,2000.0,12.0,30.0,16.0,0,PESSOA
19895,24578e8bdef9b745176a1643e1f43614,cama_mesa_banho,4000.0,35.0,35.0,20.0,1,CASA
19896,b6af69cb42f5e5e78bcf59f9be1b61a7,beleza_saude,2400.0,25.0,25.0,25.0,0,PESSOA
19897,9d12e90dff96cfce78ad02405d6467f4,beleza_saude,800.0,16.0,16.0,15.0,0,PESSOA
19898,a3aa0dac689c5cca6fa93f0f4b541abd,informatica_acessorios,275.0,9.0,25.0,19.0,0,PESSOA
19899,364816efb241b3d0b682e6c2a752c005,esporte_lazer,1000.0,15.0,60.0,15.0,0,PESSOA
19900,c837ca3eaf5506275072300511cb7b12,beleza_saude,300.0,6.0,16.0,11.0,0,PESSOA
19901,35ea4c3f97a29ec66a63df3b60633dc8,beleza_saude,1125.0,18.0,18.0,16.0,0,PESSOA
19902,21a95b5525c6d658ff4e5e1b50f7c02d,brinquedos,650.0,25.0,18.0,19.0,0,PESSOA
19903,ca3f06758a5c1f826803c6839d39b541,automotivo,1050.0,20.0,50.0,40.0,1,CASA
19904,d9440686faf90019c12440cb9c783e4d,utilidades_domesticas,1375.0,15.0,20.0,21.0,1,CASA
19905,3e81762914e082ccca5a002144534a21,informatica_acessorios,500.0,16.0,60.0,11.0,0,PESSOA
19906,cff80bb3d5c12a024ae5860a6475c472,relogios_presentes,278.0,9.0,14.0,18.0,0,PESSOA
19907,d3e43faeb92b20d373f87088a03ac642,automotivo,100.0,4.0,16.0,12.0,1,CASA
19908,daef10c972d7295283e377d5fd9985f1,moveis_decoracao,150.0,5.0,19.0,25.0,1,CASA
19909,ebe4b53f756dfcecfc539faf8ec0df9f,informatica_acessorios,200.0,16.0,16.0,11.0,0,PESSOA
19910,64d33e6bd1b905a31c2f96f584e6a0c8,telefonia,350.0,4.0,17.0,12.0,0,PESSOA
19911,55d81ec5f183a366aff5fb33d29efce5,beleza_saude,1300.0,27.0,32.0,40.0,0,PESSOA
19912,5b15ec157adf95b76075f045c18ba7c0,utilidades_domesticas,450.0,14.0,25.0,18.0,1,CASA
19913,bd121e63c181b55f2204d15c44795736,moveis_decoracao,18850.0,45.0,40.0,40.0,1,CASA
19914,a8cd3c264c6b406a06a23ace0b16fd9a,moveis_decoracao,1250.0,11.0,69.0,11.0,1,CASA
19915,45256604fab2c941ffc501ebabd4d41a,beleza_saude,1150.0,20.0,20.0,13.0,0,PESSOA
19916,cfbd9afef85eecef5aecf32844d2bc07,brinquedos,4450.0,30.0,39.0,29.0,0,PESSOA
19917,5c688aca24c45ff04fe5b6d6ee438e60,relogios_presentes,300.0,10.0,19.0,15.0,0,PESSOA
19918,4e298ec3bbc50cd5ae9f4b8ab064fa5b,utilidades_domesticas,1450.0,35.0,24.0,25.0,1,CASA
19919,b1f51d216c9062dcc12ab42462293ec1,moveis_decoracao,1600.0,9.0,35.0,25.0,1,CASA
